,adj_close,adj_close,adj_close,adj_close,adj_close,adj_close,adj_close,adj_close,adj_close,adj_close,adj_close,adj_close,adj_close,adj_close,adj_close,adj_close,adj_close,adj_close,adj_close,adj_close,adj_close,adj_close,adj_close,adj_close,adj_close,adj_close,adj_close,adj_close,adj_close
ticker,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04,151.09377105262,65.263775154111,132.1705301937,63.363862796236,76.71,24.829514470111,82.56975408016,100.7165857874,47.1971481845,172.80997964944,126.07603983944,98.825257675564,126.0850146203,31.810946229602,95.264931083873,60.836557656356,40.047007216987,111.8750726081,140.40021840751,49.743592776829,52.181597798987,60.196139672735,73.566645738166,106.91862821195899,113.146471567,74.736078020934,42.90292460794298,80.426803068858,58.532144346926
2016-01-05,150.93155088665,64.259568523541,132.70673803861,62.702172215484,77.05,24.716695775055,83.276034475219,98.682302446582,46.837946976607,169.8345340249,125.46042478262,99.634589999318,125.99227095379,31.661203617165,95.663132427973,60.941745039918,40.188682950066,113.41647095497,141.01223407146,50.378657699856,52.419652533471,61.037633172711,73.801323056458,107.40475455647095,113.36021211092,75.298819955834,43.4921734089677,78.315660014191,59.922592292688
2016-01-06,149.54790829459,62.482895254069,130.59953527965,61.714296137178,76.29,24.45345215326,79.986254740342,98.154171194638,45.807606669755,165.68842126939,124.16186177214,98.507305691232,125.36161402152,30.959285121366,95.179602224423,60.061996013765,39.971446826011,112.65528658615,138.17209888095,49.686721291184,51.467433595533,60.166785248317,73.08790400885,106.01443321116678,112.2040700779,74.311553403378,43.10401745273713,77.114826350068,60.5225801049
2016-01-07,145.97906464336,61.920335812167,125.12457096843,59.589430610256,74.3,23.889358677982,77.151839997017,97.313073274876,44.087221937213,160.59601924969,120.62207519544,95.607198197779,123.21923532514,29.798779874979,94.070327051571,57.63312370243,39.310293404976,110.04823012292,134.80601272924,49.250706567912,49.67726199221,58.562076713478,72.449581703096,103.4865762197046,108.90080712644,72.850398905742,42.86728624967948,78.606184287769,61.932075282795
2016-01-08,143.80817712823,61.716650496995,122.2836101059,58.983657543371,73.23,23.297060528942,76.324748481751,97.068568065642,43.746926056051,159.93264120881,119.17922740602,94.836405508489,122.07848822707,29.489935736827,93.065342706936,56.342187631444,39.206397867385,109.87696363993,134.34700098127,48.41659144513,49.82961702228,57.603165515831,71.313743482563,103.04906250964385,107.02571962752,71.951986343007,42.45063933229801,78.489974578338,60.513056488833
2016-01-11,140.93115477302,62.124021127338,122.49056751973,57.287492956091,73.18,23.757736867084,75.060878301121,97.723842026388,42.915091679878,161.67888634583,120.98759663542,94.826770599873,123.56238689123,30.00467596708,92.505964628319,56.256125226712,39.272513209488,111.02825499778,134.31831274703,48.577727321122,49.801050454142,58.2685324693,71.97083997378,103.82686466086298,106.46222182991,72.978743557562,42.69683978347797,78.46092215098,61.160662381379
2016-01-12,143.88928721122,62.463496652624,124.09919105447,57.408647569468,74.46,23.832949330455,76.343334807937,99.229994115265,42.338479214575,161.65937522698,122.63244311536,95.549388746082,123.25633279174,30.584928590273,93.141190582003,56.380437589103,39.782545848573,111.74186534356,134.70082253699,49.061134949098,50.258115544352,58.650139986732,71.820646490073,104.98384536080142,109.06597027401,73.808047461625,42.545331813521074,79.235653547188,60.589245417368
2016-01-13,138.80320789007,60.960105040644,120.52447208838,56.746956988716,72.35,23.127832486358,75.581295434321,96.315492021203,41.241970264164,155.10363929357,116.77448109032,93.554962662545,121.65186736112,29.86429226792,91.984510487235,54.831314303921,39.527529529031,109.53443067396,132.65439516067,48.01849104562,49.172585955103,57.515102242577,71.201098369783,103.11712019787552,106.1221800555,72.169184984548,41.806730459981196,77.405350623646,58.970230686002
2016-01-14,146.15082717203,61.386874272432,121.54044484716,58.033059807643,73.07,23.184241833886,79.42866495477,96.931645148471,41.818582729467,157.44497355551,115.06230171354,95.135087675589,123.26560715839,30.641082069937,93.75745456692,55.653688393586,39.555864675646,110.96165136551,135.00683036897,49.09904927286,50.572347793872,57.250912422817,71.482711151733,104.01159267177752,107.60864838366,72.860271571267,42.488516324787234,79.284074259451,60.055922917624
2016-01-15,144.37594770911,61.018300844978,118.18209045007,56.513967347606,70.86,22.206479810073,77.755895598053,91.836156588048,40.608641818668,151.80626020802,114.68716128829,93.709121200403,120.59458956291,27.852125913297,91.965548518468,54.54443962148,39.196952818513,109.59151950162,132.62570692642,48.473462930774,48.553643645444,56.321355649587,70.384421302127,102.18375761641256,106.16104197257,70.915356462928,42.07186940740577,77.405350623646,58.979754302068
2016-01-19,144.37594770911,60.756419725472,118.58659812255,55.721053825442,70.8,22.422715642262,75.748572369993,91.904618046634,39.767354779129,152.98668289841,115.19696750722,93.776565560716,118.81391116592,27.889561566406,92.439597737635,54.515752153236,39.593644871134,111.79895417122,132.33882458395,48.663034549588,48.144189502131,57.065001068171,72.02716253017,102.82544439116836,109.37686561062,70.480959179848,42.488516324787234,78.151029592497,59.579742114281
2016-01-20,147.92570663494,61.134692453648,114.89899329437,55.513385998208,70.33,21.52956763974,73.397402107497,90.506048249819,39.058405026708,149.99172615502,112.0227023705,92.726360521559,113.01743200904,27.693024387582,90.780425470549,53.08137874103,39.08361223205,110.16240777824,130.97135208481,47.914226655272,48.363199857856,57.769507254198,71.804594561502,100.77399121732792,111.52398652907,69.779999927604,42.06240015928346,76.940511785922,57.941680150781
2016-01-21,145.78821738928,60.756419725472,116.08429484628,56.344057307143,69.51,21.52956763974,75.321086867721,91.95351908848,39.70118613557,147.94305867583,115.63944082931,93.053947414507,113.9912405074,27.758536780523,90.960564173833,52.832754016247,39.093057280922,112.12245752797,131.73637166475,48.264934150078,48.068011987096,59.256798091366,72.647349264914,99.8503511627552,110.27068970337,70.648794493765,43.43544113701784,76.485357090649,58.932136221734
2016-01-22,148.93719708155,53.404349777849,117.22256062233,57.561745930467,71.55,21.971440862041,77.635084477846,94.770219098849,40.854411066174,153.02570513611,118.08266308606,94.248676082906,113.61099147471,28.006547982372,91.728523908884,54.458377216747,39.725875555341,112.65528658615,133.4194147406,48.672513130529,49.791528264763,59.569911951822,73.253375119053,100.27814234592572,111.0770744827,71.774278363565,44.54334316732765,78.286607586833,59.70354912315
2016-01-25,146.40847096503,53.36555257496,116.65813131189,54.663835795889,69.92,21.783409703615,75.172396258235,93.195605551386,39.871334076151,147.42601402632,117.07266963346,92.957598328345,113.22146807537,27.70238330086,91.396689455467,53.22481608225,39.82032604406,113.41647095497,131.55467951451,48.264934150078,49.315418795794,59.393785405315,72.770448266536,99.24755449556038,110.15410395214,70.826502473207,44.53387391920534,76.223885244429,60.427343944231
2016-01-26,146.74245365966,53.433447680017,120.42099338146,55.843766632444,69.87,22.300495389285,78.174087937232,94.154065971581,40.136008650388,150.67461531475,117.54399991134,94.913484777418,113.69446077457,28.020586352288,95.928599990707,54.582689579139,39.744765653085,114.58679192204,138.44941847867,48.767298939936,49.67726199221,59.794962539025,74.626402444837,100.38509014171835,110.71760174974,70.964719790551,45.68912219012668,76.930827643469,60.951142827909
2016-01-27,143.58393160469,52.880587538837,109.66861501766,55.050853110279,67.43,22.027850209568,77.402755400524,92.24692533956,39.143478996999,149.96245947675,116.93800383979,93.420073941919,112.18273901045,27.898920479683,96.857736460275,54.54443962148,39.754210701957,115.00544332489,139.18574982436,47.743612198339,48.77265400117,58.297886893718,74.616933290866,100.44342530305978,109.13397862889,70.007071234669,46.42772354366655,75.972097540661,60.903524747574
2016-01-28,141.56095071148,51.289902220354,111.01383820753,57.656140397391,65.69,21.722299577127,79.846857293949,91.474288878383,39.275816284117,153.2208163246,117.62095179344,94.393199712148,113.35130920848,28.04866309212,96.962027288492,54.773939367433,40.20757304781,116.44217882105,140.87835564497,46.634618228277,49.567756814348,59.883025812279,75.5827869959,101.57123842232751,108.21100809834,68.447190081788,46.40878504742194,75.158629574643,61.160662381379
2016-01-29,145.74050557576,51.891258865146,113.00815510441,58.751116213713,68.06,22.366306294734,80.357981264057,93.713956594961,39.70118613557,157.61081806573,120.9683586649,99.432256918379,115.73482143779,29.031348986239,99.019400899678,56.896812017497,40.538149758327,117.7742514665,144.39744571267,48.027969626561,52.457741290988,60.675595271559,77.353518788463,104.06992783311895,111.88345926202,73.541485492462,47.31783286716332,77.201983632142,63.198716219688
2016-02-01,145.75959030117,53.055174951841,114.35337829428,59.185330761565,68.44,22.074857999175,79.261388019098,93.058682634215,40.249440610775,155.74750621561,121.68978255961,99.123939842664,115.77191890439,28.844170720692,98.953034008995,56.284812694956,40.613710149303,118.56398024915,142.2267026546,48.103798274086,52.095898094572,61.800848207574,76.81377701212,104.04076025244824,112.59268924866,73.432886171692,48.065903468825496,77.540928617983,64.28440845131
2016-02-02,143.24040654735,52.046447676705,110.55288760401,57.269123083001,64.52,21.463756734291,75.497656966486,91.07330033524,42.56534313535,147.99183647296,120.49702838702,96.984990129884,114.01906360735,27.889561566406,98.042859508193,54.534877132065,40.084787412475,117.93600314487,141.40430660617,47.781526522102,50.467603710699,61.203974911079,75.961553154737,103.0879526172048,110.63987791559,72.465364950285,47.26101737842948,75.536311130294,63.674897023031
2016-02-03,143.79386358418,52.482916209216,114.64500010467,59.723379223034,65.34,21.717598798166,78.638746091876,93.048902425846,44.18174857087,148.94788129658,119.07341856813,98.430226422303,115.66990087123,27.70238330086,98.734971368178,54.898251729824,40.349248780889,115.57633160151,145.85098291454,47.440297608237,49.667739802831,61.145266062243,76.794838704178,103.92408992976536,109.54202875819,73.432886171692,47.93333399511321,74.383898178435,63.113003675086
2016-02-04,143.04955929328,52.744797328722,116.28184510493,62.262590383299,67.2,22.131267346702,78.796729864455,93.332528468556,44.796171689634,152.6647494374,116.4955305177,98.805987858332,118.38729029997,28.108382783456,98.507427742977,55.84493818188,40.169792852322,114.80563242808,146.73075543147,46.056424790894,49.515384772761,58.875190573935,76.416072545341,104.50744154317971,110.9507732522,72.741799584972,47.7534182807894,74.751895591633,63.255857916089
2016-02-05,138.40242865651,52.356825299824,115.29409381167,62.413621530378,58.51,21.520166081819,77.021735713716,91.836156588048,44.134485254042,152.64523831855,111.99384541471,98.401321696454,119.24053203186,27.419127847886,95.321816990173,55.223376369924,40.084787412475,109.80084520305,146.75944366571,46.805232685209,47.763301926956,55.939748132156,76.889530243887,103.34073831635102,108.54133439348,70.629049162716,48.264757679393924,72.824751243566,63.808227647967
2016-02-08,136.45578666492,50.824335785676,112.38728286293,60.959946739743,54.05,21.557772313504,79.911909435599,90.095279498307,43.699662739223,145.6017244139,107.58835016435,97.823227179487,118.97157539898,27.211407182371,96.706040710141,54.066315150745,40.283133438785,110.41930750272,147.17064168993,46.283910733471,47.049137723502,53.855583998494,78.234150107758,102.66988396092452,106.88970291775,66.907054259956,48.04696497258089,70.60708262192,63.712991487298
2016-02-09,136.60846446818,51.047419702292,111.83226070767,60.346382704735,57.33,21.294528691708,77.058908366088,90.290883665694,44.049411283751,144.62616847143,109.52176620217,98.969781304806,116.24510442394,27.201965333939,96.677597756991,53.741190510645,40.897061615461,111.33272874531,147.97391224886,46.596703904514,46.92534926157,54.481811719406,78.2530884157,102.98100482141217,107.99726755442,67.459923529332,47.48827933336483,72.563279397345,62.67491733601
2016-02-10,138.18295431432,50.717643477729,110.48703751779,58.656721746789,58.76,21.16290688081,77.170426323202,86.897151361535,43.633494095664,143.63110141011,109.97385850952,98.854162401412,112.60980979055,26.654338124856,96.450054131791,53.090941230445,40.188682950066,111.83701338966,146.84550836846,46.94741139932,47.334803404884,56.174583527499,77.287234710666,102.78655428360739,109.53231327892,69.256748654802,47.327302115285626,73.609166782226,62.655870103877
2016-02-11,135.94049907892,49.573125992479,102.96677851864,57.967642138241,59.24,23.203044949729,77.123960507738,88.325061783457,42.347931877941,137.25096554634,108.95424607167,97.832862088103,110.41738983123,26.644896276423,96.421611178641,50.748131323842,40.056452265859,111.06631421622,145.13094618482,46.302867895352,47.315759026125,54.794925579863,75.658540227668,100.89066154001077,107.47263167389,67.598140846675,46.76861647606957,73.144327944502,62.208260148734
2016-02-12,139.07330006151,51.07651760446,103.14718877241,59.610105862725,59.68,23.607311940344,79.391492302399,89.146599286481,43.49170414518,142.55798987339,111.88803657682,99.702034359631,113.40620165611,27.041453910587,96.535382991241,54.974751645142,40.717605686894,112.20809076946,148.29999651301,46.473482352285,48.087056365854,55.205887521712,76.690678010498,104.50744154317971,108.63848918617,69.523310623965,47.450402340875605,74.645370024655,63.027291130484
2016-02-16,141.40848607,51.580881242027,106.9168135485,61.554631881367,59.72,24.293625668598,79.809684641578,90.867915959484,44.26682254116,145.37734654713,114.87954099355,101.1183659262,114.99898538724,27.173639788641,97.009432210409,55.797125734806,40.953731908692,113.39744134575,149.81227888846,47.184375922838,48.991664356895,56.54640623679,77.145197401102,104.39077122049684,111.87374378276,70.194651879635,47.573502566465585,74.480739602961,62.760629880612
2016-02-17,145.17553510428,51.997951173093,110.46804696477,63.489718453316,63.49,24.876522259717,83.103328035582,93.400989927142,45.363331491571,147.25041395668,116.59172037032,102.2552851429,118.14707558522,27.825127330482,97.180089929309,56.198750290224,41.076517544027,112.88364189679,150.86220741665,47.961619559976,50.267039451721,56.918228946082,78.073174490253,106.15054858763011,114.9341197525,71.251027090763,47.64925655144403,76.047218907478,62.960625818016
2016-02-18,143.47459714748,52.521713412106,111.635965976,62.413621530378,61.7,24.848317585953,81.616483303432,93.078243050954,44.966319630215,144.11887938134,115.39896619774,102.58287203585,124.09659128678,27.777918088319,98.829781212011,55.280751306412,41.18985813049,111.48496561908,151.01632536574,47.696219293636,50.046485863894,57.338975696071,77.628124253619,105.82970520025222,114.10830401463,70.469570594835,48.23634993502701,74.480739602961,61.065426220711
2016-02-19,144.26260230261,53.064874252563,109.3476043361,61.752860261908,62.14,24.961136281009,81.400043880397,92.921759717044,44.5031391253,143.31892350852,117.05343166294,103.35366472514,124.6868581989,27.107546849614,99.465007165696,55.290313795827,41.340978912441,110.87601812402,150.69845709574,47.506647674822,49.691682266086,58.033697073958,77.448210328172,105.09079315659406,114.33176003782,70.756434371822,48.16059595004856,75.473167485325,61.579701488321
2016-02-22,142.76347054407,53.957209919029,111.46505099874,63.536915686778,63.98,25.036348744379,83.583258930137,94.251868055274,45.268804857915,145.15296868036,118.16923395342,101.33033391576,125.33334100742,27.711825149292,100.02841302426,56.00750050193,41.501544743264,111.96070584959,151.90250357301,48.122755435968,50.487593039549,58.875190573935,77.770161563183,106.31583154476417,117.8196170954,72.269888091784,48.35945016061699,76.669918755236,62.503492246807
2016-02-23,141.51419407862,53.452846281462,110.99978244955,62.092680342835,62.9,24.556869290394,79.903788738549,93.28362742671,44.408612491644,141.36781162357,119.78522347757,100.42946996015,124.04974470645,27.192523485506,99.388613150975,53.664690595327,41.265418521466,111.2280658946,150.42875068483,47.904748074331,49.077967934741,58.914329806492,77.467148636114,104.91578767256975,117.70303134417,71.369729343309,47.942803243235524,76.601810959387,63.31299961249
2016-02-24,141.37004679414,52.996979147506,109.75590122621,62.18707480976,62.52,24.744900448819,80.242563487647,93.332528468556,44.607118422322,142.00192298618,120.82407388595,100.10000238212,124.42451734907,27.560755574373,100.2289473129,53.683815574156,41.473209596648,111.38030276836,151.44014972574,47.923705236213,49.250575090431,59.100241161138,77.230419786841,105.46997170531338,116.78006081361,71.072973711944,48.122718957559336,77.282888917873,63.922511040769
2016-02-25,141.0240933114,53.72442670169,110.92382023744,62.744002164613,69.42,25.008144070615,80.270794716738,93.547693052682,45.467310788593,144.62616847143,122.0264470438,100.96243221872,126.0173010802,27.966755056969,101.58494107418,54.515752153236,41.709335818447,112.62674217232,153.14507953756,48.340762797604,49.960182286049,61.037633172711,77.969013796573,106.23805132964226,117.75160874051,72.477617033739,48.39732715310621,77.759643488813,64.79868371892
2016-02-26,141.84092792343,53.714727400968,112.19618729033,63.121580032311,69.72,24.829514470111,79.376805795509,93.215165968124,46.072281243992,146.57728035637,121.44930792804,99.838366364281,123.70308001203,28.136708328753,101.01198596378,55.022564092215,40.74594083351,112.22712037868,152.45154876665,47.999533883739,49.193039371868,61.252898951775,76.794838704178,105.4505266515329,117.87790997101,71.943456897282,48.312103920005455,77.41910450957,63.341570460691
2016-02-29,136.72850423405,53.908713415417,112.21517784336,63.905054107783,67.75,24.613278637921,78.520458513067,93.42055034388,45.949396620239,146.5089914404,119.3908450818,98.210408919925,122.76614840549,27.938429511671,100.4676786089,53.836815404792,40.736495784638,112.3517532648,151.1030167121,47.591954903288,48.790289341923,60.26463332971,76.027837232534,104.53660912385043,115.71135809402,71.607133848402,48.03749572445858,76.806134346933,63.179668987554
2016-03-01,142.60010362166,55.092028103557,113.90533706286,65.217137198031,70.02,25.224379902805,81.051858721602,95.503734726549,47.329485471618,151.52555023245,120.91064475332,102.59038966307,125.89549997135,28.674893689404,102.38707822874,56.609937335056,41.265418521466,113.94321934911,153.72302184665,49.051656368157,50.420468034558,61.566012812231,76.9179377058,107.07418864220281,118.20823626616,73.83280108364,48.72875083738692,78.178019949025,63.293952380356
2016-03-02,141.73521991481,55.402405726676,113.61098349092,65.490881152112,70.43,25.290190808254,82.002310101015,94.868021182542,46.904115620166,151.08464174486,120.80483591543,103.19118348182,127.70377797198,28.835405112756,102.21519169562,57.14543674228,41.340978912441,113.58849498092,153.54963915392,49.544542577074,50.775271632366,60.881076242483,78.167866029962,107.1422463304345,117.8196170954,73.496478034759,49.35372121345912,77.312077973236,63.055861978685
2016-03-03,140.14959978559,56.343237896754,113.57300238487,67.728030018219,70.8,25.26198613449,82.369316079204,96.648019105761,46.885210293435,152.19181194701,121.96873313223,104.6350266914,129.10917538179,28.873172506486,101.84277087386,57.336686530574,41.520434841008,111.87239601049,153.52074203847,49.383406701082,50.199914446731,60.303772562267,78.442471495119,106.75334525482494,118.35396845519,73.110695713985,49.13592850664608,77.759643488813,62.989196666217
2016-03-04,140.2841372511,56.537223911203,114.95931275592,68.756929707694,71.06,25.196175229041,82.74573246709,96.315492021203,47.537444065662,153.67130487201,120.77597895964,104.79976048041,129.10917538179,28.920381748648,101.69953209626,57.422748935306,41.662110574087,112.34216611972,154.18537569393,49.3644495392,49.893057281058,60.097756745802,79.057966503229,107.33669686823929,118.33453749665,73.100803859606,49.06017452166763,77.302348288115,63.598708094496
2016-03-07,141.56224317344,57.225874262497,116.696948358,70.578742919334,70.49,25.515828198365,85.324184724111,97.205490982813,47.036452907284,152.2114078798,121.36273706067,104.14082532436,131.31096465717,29.213079050054,101.92871414042,57.317561551744,41.567660085368,112.31340468446,154.66699428484,49.89525007188,48.934128638332,58.125891073927,78.688669498363,107.34641939512952,118.29567557958,71.162000401354,49.43894444655987,77.010457734479,64.655829477917
2016-03-08,138.98681169082,57.642944193563,116.17470814973,67.709151124834,69.82,25.431214177073,83.50797565256,95.669998268827,46.157355214282,148.53717048328,122.55549123326,104.24741777608,130.2990785221,28.854288809621,101.43215304474,56.208312779639,41.860456600398,113.5309721104,154.31059652756,49.715157034006,49.528664396822,58.675266584499,78.650792882479,108.36728471860461,118.19852078689,69.856275623347,49.675675649617524,78.21693868951,64.79868371892
2016-03-09,135.40234921688,57.27437076611,116.65896725194,67.841303378528,71.04,25.957701420665,87.347422808999,95.513514934918,46.374766471692,146.88131416325,121.88816729899,105.55559786529,131.55456687487,29.142265186811,102.02420665882,56.533437419738,42.323263995122,114.70060381091,154.20464043756,49.62984980554,50.669789481667,57.223345592273,78.55610134277,108.83653412469329,118.14022791127,69.91562674962,49.56204467214986,79.394230589178,64.789160102853
2016-03-10,135.52727686342,56.983391744436,116.73492946406,67.359891597214,70.7,25.741465588475,88.401388695081,94.907142016019,46.440935115251,147.96888843262,121.75276823986,105.00325516096,131.34844192143,29.505776351461,102.31068421402,56.045750459589,42.719956047743,115.02656674384,154.0119930012,50.274393309508,49.912235853913,57.762910825871,77.912198872747,109.03205471056357,119.10603159114,69.460601448194,49.543106175905244,78.479640187783,64.674030542475
2016-03-11,138.92915277703,57.672042095731,118.33963119493,68.719171920924,71.63,26.192740368697,89.003654915699,95.787360769259,47.849381956727,150.82989461871,124.23830811099,105.65250009412,133.38158350763,29.987310621517,102.8549915689,56.743812186862,43.022197611645,116.53174852237,155.92883499302,50.862065327832,50.890343069494,58.940144062811,77.410333712288,111.09479689149506,122.04246500165,70.85535291561,49.74196038647367,79.209366571875,64.443771421719
2016-03-14,138.97720187186,57.778734403678,119.96332347884,68.653095794077,72.22,26.042315441956,88.70252180539,96.638238897391,47.527991402296,150.38898613112,124.6058198429,105.1486085042,133.77509478238,29.675729623245,102.8072453097,56.533437419738,43.107861279456,117.826013109,155.86140839029,50.747338864686,50.986235933766,59.65629428195,76.861122781975,110.2931624894269,122.15953211437,70.716866954306,49.75142963459597,79.316393108208,64.626059892318
2016-03-15,137.62221739779,57.448958179114,119.98231403187,68.379351839997,71.7,26.004709210271,88.711932215087,96.080767020339,47.442917432006,148.95848303808,125.44722828177,105.31334229322,133.94374247156,29.88345028876,102.9027378281,56.609937335056,43.060270352894,118.33413179857,156.43935069938,50.116343317386,51.388985963711,60.235100623445,76.993690937568,111.36852571171346,121.79857518351,71.132324838217,49.87452986018595,79.121799405784,65.326431384619
2016-03-16,138.3621734581,57.904825313069,121.13124249007,70.172846711559,72.73,26.21154348454,89.775308510866,96.276371187726,47.887192610189,147.49858604586,126.16290902287,105.84630455178,135.65832731154,29.921217682489,102.5685140137,56.342187631444,42.87942483196,118.42041610435,156.90170454666,49.657437464804,52.117771732184,60.686373364272,77.02209839948,112.11150393802055,121.84735314713,71.587350139644,50.38586925879048,79.880714845239,65.230490084303
2016-03-17,138.50632074257,58.273398740523,124.10326403898,71.645400395579,72.72,26.502991780099,91.177459555742,97.410875358569,48.586689699245,149.82070408046,126.57877756162,107.58085444785,137.76642342626,30.195031287031,101.92871414042,56.179625311394,43.564734174447,118.07527888124,157.73008852302,49.265455382391,52.415039611429,61.981329924907,78.35724910938,113.23574730677467,121.48639621627,72.349022926814,50.78357767992733,81.048277059786,64.712407062601
2016-03-18,139.83247575974,59.379119022883,127.19872418257,71.239504187805,72.65,26.634613590997,91.930292331514,97.019667023795,48.832458946751,154.41595031771,127.03333154584,108.62739851923,137.81327000659,30.855960677304,102.65445728026,57.833935980138,43.402925024137,118.95729622917,159.2520032703,49.953814161263,51.293093099439,61.794934662391,78.736015268217,113.16731510172008,123.62287102326,72.98210160706,50.4142770031574,81.670976907544,64.232700561025
2016-03-21,141.27394860449,59.369419722161,129.00282672024,71.635960948887,72.25,26.502991780099,90.75399111937,96.295931604465,48.719026986363,153.13241672052,126.70450525938,109.18943144644,139.25614468067,30.5349378306,102.44437373978,57.814811001309,43.469552321324,118.69844331185,158.78001705121,50.479643784014,51.647896697248,63.49211257898,78.896990885723,113.43126789264495,123.64238220871,72.972209752681,50.603661965603514,81.291519187817,65.21130182424
2016-03-22,144.74309325086,58.787461678813,128.3001762582,71.315019761344,72.85,26.587605801391,89.869412607837,95.435273267963,48.444899748761,151.08464174486,126.298308082,109.48013813294,138.7595709292,30.516054133735,102.53986625818,57.604436234186,43.307743171014,118.70803045693,158.84744365393,50.699536171709,51.84927171222,63.668697564521,78.347779955409,113.4605959805255,124.89109807763,72.170969547995,50.38586925879048,80.561792803725,65.115360523925
2016-03-23,142.95566692337,58.806860280258,126.15424376602,69.549843229859,71.78,26.164535694933,88.07202435568,94.701757640263,48.378731105201,150.96706614818,125.94046771145,108.73399097094,136.22985559153,30.213914983896,103.60938246427,57.317561551744,43.269670429765,119.06275482512,158.23097185757,50.747338864686,51.753378847947,61.255369428794,78.423533187177,113.29440348253576,126.61783799013,73.110695713985,50.101791815121295,80.114227288149,64.722001192633
2016-03-24,143.41693823369,58.651671468699,125.45159330398,71.069594147341,72.44,26.28675594791,89.257735977522,95.083185766667,48.51106839232,149.90888577798,126.17258038424,107.87156113435,138.61903118822,30.100612802706,103.42794667931,56.877687038668,43.383888653513,118.19991176736,158.41398692212,50.737778326091,51.983521722202,60.480357547808,78.489817264973,112.80560201786005,125.44716686301,73.338208364698,50.71729294307119,80.104497603027,65.240084214335
2016-03-28,142.58088398373,58.467384754972,124.66348535331,71.097912487418,71.95,26.230346600382,89.09775901267,95.934063894799,48.737932313095,150.7319149548,126.77220478895,108.14288737507,139.04065041116,30.119496499571,103.35155266459,56.80118712335,43.593288730384,118.08486602633,160.16707859303,50.5083253998,51.341039531575,60.176238961598,78.234150107758,113.64634053710226,125.76910142297,73.278857238425,50.56578497311429,80.552063118604,65.355213774713
